,business_id,name,state,address,review_count,chicken_total_reviews,chicken_average_rating
332,W_iTJxla_wCcEs28FBanNg,Byrd's Pub and Grill,WI,"5956 Executive Dr., Fitchburg, WI 53719",5,2,3.0
333,Q5diW79GD0MSJ10j1HCf8Q,TGI Friday's,AZ,"11025 N Black Canyon Hwy, Phoenix, AZ 85073",4,1,1.0
334,UOA5soaz7A1MLN7LJaDuYw,Bar Tepo,AZ,"1625 S Val Vista Drive, Mesa, AZ 85204",4,1,3.0
335,xaAUyMQRx9N8t5lNhDjIjg,E's Grill Estrella,AZ,"17750 W Elliot Rd, Goodyear, AZ 85338",3,1,4.0
336,DcrM4hwDcU2G6vuh2cnaYQ,noca,AZ,"3118 E Camelback Rd, Phoenix, AZ 85016",311,24,3.58
337,J7LSbTM72--2497H1kkM0w,Alchemy,WI,"1980 Atwood Ave, Schenk - Atwood, Madison, WI 53704",115,7,4.0
338,zFFN-NQjuQROEQW_xtQXWQ,RP Adler's,WI,"8202 Watts Rd, Madison, WI 53719",31,10,3.7
339,2jh1-DuB1L5t8pd1vXutgw,Bilbo's Bar & Grill,NV,"8699 W Charleston Blvd, Westside, Las Vegas, NV 89117",13,1,2.0
340,9ziO3NpoNTKHvIKCBFB_fQ,District American Kitchen and Wine Bar,AZ,"320 N 3rd St, Phoenix, AZ 85004",236,23,3.7
341,SBvw-IpLThBeiJF5qs9oMQ,Nordstrom Cafe,NV,"Fashion Show Mall, 3200 Las Vegas Blvd S., The Strip, Las Vegas, NV 89109",96,24,4.46
342,LQWa1oFDa5xpjfaYHwBwqQ,Jack in the Box,AZ,"141 N. Arizona Ave, Chandler, AZ 85224",3,1,4.0
343,Mk3Zdgr98L5aX8OZbamLUg,Madison's,WI,"119 King St, Capitol, Madison, WI 53703",51,4,2.5
344,ZQZzgR51Yf2PlDpQrwHkOw,John Cutter,NV,"11770 W Charleston Blvd, Summerlin, Las Vegas, NV 89135",102,18,3.11
345,cBpJIOrVXotDI0XAZH_k0g,Yard House,AZ,"9401 West Westgate Blvd, Glendale, AZ 85305",321,56,3.91
346,sry6XEVOqIDLoJRaXAMKjA,Tossed,AZ,"16495 N Scottsdale Rd, Ste 5a-1, Scottsdale, AZ 85254",23,9,3.44
347,CEq1jgP-F6roehvSiv30dQ,de la Cruz Bistro,AZ,"10 W Main St, Mesa, AZ 85209",58,14,3.36
348,L-uPZxooP_ziXCtRrWi8Pw,Café Monarch,AZ,"6934 E 1st Ave, Scottsdale, AZ 85251",253,23,4.61
349,QBOl1IrpvzEpxD9hO3gMwg,Nouveau Bistro,AZ,"3395 W Chandler Blvd, Chandler, AZ 85226",10,3,4.0
350,qjmCVYkwP-HDa35jwYucbQ,True Food Kitchen,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",624,85,3.89
351,bYVw4AB5Y7plyqxAJgSi5w,The City Cafe,EDH,"19 Blair Street, Newington, Edinburgh EH1 1QR",50,3,4.0
352,maB4VHseFUY2TmPtAQnB9Q,Majerle's Sports Grill,AZ,"Chandler Fashion Center, 3095 W Chandler Blvd, Chandler, AZ 85226",57,8,3.25
353,gY6AhCy22G9yFlAGu9vMFQ,Floyd's Kitchen,AZ,"12601 N Tatum Blvd, Phoenix, AZ 85032",89,32,3.84
354,rQ4z0EStSZE4acgkne6Hmg,Tuck Shop,AZ,"2245 N 12th St, Phoenix, AZ 85006",322,116,4.28
355,giZS_d2r7hMyYXCjCpkZTg,Mission Grille,AZ,"Tempe Mission Palms Hotel, 60 E 5th St, Tempe, AZ 85281",13,1,3.0
356,Q-zcwSfZdlwr6GxH1DBi2Q,Beef 'O' Brady's,WI,"804 Liberty Blvd, Sun Prairie, WI 53590",4,1,1.0
357,9Ep4sguv3HH_8lWyzSogjw,Indulge Burgers & More,AZ,"10392 N Scottsdale Rd, Scottsdale, AZ 85254",248,22,4.32
358,vm9axJ4kMtJNns25FalL6w,FuNuGyz Sports Grill,AZ,"8378 W Thunderbird Rd, Peoria, AZ 85381",47,11,3.64
359,owGvJscfm-k-rpAH8mEmBg,Dayton Street Grille,WI,"The Madison Concourse Hotel And Governor's Club, 1 W Dayton St, Capitol, Madison, WI 53703",18,1,1.0
360,e8FMAuTswDueAlLsNyLhcA,Daily Dose,AZ,"4020 N Scottsdale Rd, Scottsdale, AZ 85251",481,46,3.76
361,kwEQ3uY9Jwmknb5kNg3UlA,Grand Lux Cafe,NV,"PALAZZO Resort Hotel Casino, 3327 Las Vegas Blvd S, Ste 1580, The Strip, Las Vegas, NV 89109",699,177,3.85
362,ekguRa1QybpUaMHqc5vmAw,Antars Sports Bistro,AZ,"9611 W Camelback Rd, Phoenix, AZ 85037",15,5,4.2
363,Xi1AxyoKZ37PGzorOh9Ing,Ko'sin Restaurant,AZ,"5594 W Wildhorse Pass Blvd, Chandler, AZ 85226",37,5,2.4
364,l_qgSgZfarlgVjYy6NybPw,Off the Strip Bistro & Bar,NV,"10670 Southern Highlands Pkwy, Ste 102, Southwest, Las Vegas, NV 89141",220,53,4.23
365,ZOa7CkROQBhLuATpNHcHgg,Canyon Ranch Grill,NV,"3355 Las Vegas Blvd S, 3rd Fl, The Strip, Las Vegas, NV 89109",55,10,3.3
366,PuuOi8bxsvgD_r60iCXS9g,1855 Saloon and Grill,WI,"218 S. Main Street, Cottage Grove, WI 53527",25,8,2.75
367,jUCgAb0gmvjtOA25I1bQ8A,Brittlebush Bar & Grill,AZ,"The Westin Kierland Resort & Spa, 6902 E Greenway Pkwy, Scottsdale, AZ 85254",12,1,3.0
368,fwcoLKfZYMH6nZbAaeD6sw,Society Cafe Encore,NV,"3131 Las Vegas Blvd South, The Strip, Las Vegas, NV 89109",446,40,3.75
369,h16e3XoDeeNdWjOT7JtRnw,Sierra Gold,NV,"6929 Aliante Pkwy, Las Vegas, NV 89084",48,7,3.86
370,LuGSxdxaFnSFadpNV6uxZQ,Avalon,AZ,"7707 E McDowell Rd, Scottsdale, AZ 85257",85,10,3.9
371,vBDVxjMtXzZ8GUhV-1L3Jw,Chili's Grill & Bar,AZ,"12660 N Tatum, Phoenix, AZ 85032",32,7,3.71
372,_AvHni-xdRHmZ3XfYHwGkg,Posh Improvisational Cuisine,AZ,"7167 E Rancho Vista Dr, Ste 111, Scottsdale, AZ 85251",216,6,3.17
373,xmtKVO7C7KYVqMBe2eQq3A,Gordon Biersch Brewery Restaurant,AZ,"2218 E Willams Field Rd, Gilbert, AZ 85295",124,10,3.1
374,brz0ho_6H2RBhNzl97veEw,Verde Grill,AZ,"Trilogy Golf Club, 12575 W Golf Club Dr, Peoria, AZ 85383",14,2,2.0
375,uIDdneARsmwPLebKrwMtBw,Pita Jungle,AZ,"1431 E Williams Field Rd, Ste 101, Gilbert, AZ 85295",140,38,3.87
376,wl51t6lT7leiX64SlkOx6g,Pita Jungle,AZ,"20910 N Tatum Blvd, Suite 140, Phoenix, AZ 85050",215,79,4.16
377,JQrF4iHYZkF5IBTvOQBpIw,La Brioche True Food,WI,"2862 University Ave, Madison, WI 53705",87,3,3.67
378,14K90G-hbfk795NY7cKxMA,Blue 32 Sports Grill,AZ,"1524 E Williams Field Rd, Gilbert, AZ 85295",140,23,4.13
379,NbqbD0vR84L3VN59J41ePg,Sunset Grill,NV,"6280 S Valley View Blvd, Ste 100, Las Vegas, NV 89118",16,5,3.4
380,ttLtsY1S2Angj6hvEdzwDQ,Blue Martini Lounge,AZ,"5455 E High St, Ste 101, Phoenix, AZ 85054",139,3,3.0
381,6qC2ATU4rVRRTKI-SScQOQ,Kona Grill,AZ,"2224 E Williams Field Rd, Gilbert, AZ 85295",112,17,3.18
382,Uvdw8gzQTPkt7SPmx5W7Eg,T.G.I. Friday's,NV,"9090 Alta Dr, Westside, Las Vegas, NV 89145",44,2,3.5
383,6sNvLW4fVBWEgze71pGDZQ,TGI Friday's,NV,"7300 Aliante Pkwy, North Las Vegas, NV 89084",68,11,3.09
384,dnBtxFbV4qHXqntYGDUDxQ,12 East Cafe,AZ,"1153 E Jefferson St, Phoenix, AZ 85034",10,1,5.0
385,YgUhOHwvrE4C3Ki7bqmMJQ,Regions Bistro and Bar,AZ,"9343 E Shea Blvd, Ste 100, Scottsdale, AZ 85260",11,1,4.0
386,QPheu9dnwdlaPwXofP8ijw,Sapna Café,AZ,"1301 NW Grand Ave, Phoenix, AZ 85007",49,1,3.0
387,lIlaoptZjY7DD4pO0Mk8ow,The Cheesecake Factory,NV,"750 S Rampart Blvd, Bldg 17, Westside, Las Vegas, NV 89145",217,58,3.91
388,6L9McpPjh3UzZxvR1cf1Lw,Vinery 214 Bistro,AZ,"214 W Roosevelt St, Phoenix, AZ 85003",11,2,1.5
389,MpbVyyqTuZZKzHvrTw4Npg,Cafe Mix,AZ,"4405 E Mckellips Rd, Ste 106, Mesa, AZ 85215",83,22,4.45
390,oY71G_AaKlF4Il-gt4L2OQ,Pier 54,AZ,"5394 S Lakeshore Dr, Tempe, AZ 85283",50,5,3.2
391,F2Fxp4mQKOqSOYFEAOHnsw,Regions Bistro & Bar,AZ,"690 South Mill Ave., Tempe, AZ 85281",23,5,2.6
392,K9rlhLtpGjpzcVqZ3qxmug,PT's,NV,"6610 S Fort Apache Ave, Spring Valley, Las Vegas, NV 89148",19,1,3.0
393,vc_Rj7GAepCUpo3U6LAMHw,Veloce Cibo,NV,"12300 Las Vegas Blvd S, Henderson, NV 89044",54,10,3.9
394,pLdz4dZ6fUxp2GgBRNPq2Q,The Bar At Bermuda & St. Rose,NV,"11624 Bermuda Rd, Southeast, Henderson, NV 89052",48,6,3.5
395,BczVI3UZI9R9AqZVUcH3mA,Springs Cafe by Wolfgang Puck,NV,"333 S Valley View Blvd, Westside, Las Vegas, NV 89107",25,5,3.4
396,QR8WItkeeoKwng308YDVgA,The Landings,NV,"3500 Executive Terminal Dr, Ste  200, Anthem, Henderson, NV 89052",22,2,3.0
397,FFdlPSZCGgTdg1CAfrlvlw,Native New Yorker,AZ,"1339 E Chandler Blvd, Phoenix, AZ 85048",31,4,4.0
398,mMy3ki7V3ekNjKIH-93mZg,Engrained Cafe,AZ,"ASU Sun Devil Dining Memorial Union, 1290 S Normal Ave, Tempe, AZ 85287",14,2,4.0
399,1MMztCZKPtw9DoCVflfZFg,BJ's Restaurant & Brewhouse,NV,"9520 S. Eastern Ave., Southeast, Henderson, NV 89123",246,57,3.7
400,Aisjvk-fZVwAcGsN4NlviA,Kozy Cactus,AZ,"4326 E Cactus Rd, Phoenix, AZ 85032",11,1,4.0
401,mbpDk_uvYwH2ZPo8LoJYxg,Toby Keiths I Love This Bar & Grill,AZ,"1065 N Dobson Rd, Mesa, AZ 85201",168,20,2.6
402,FNRimJN6wz2Bywuz4RV_TA,Old Market Bistro,WI,"15 N Butler St, Capitol, Madison, WI 53703",3,1,5.0
403,ou5yH_kNEiN8J_GTSGYSvg,98 South,AZ,"98 S San Marcos Pl, Chandler, AZ 85225",22,2,4.0
404,vbuePEUjg869T_HWyz0qCw,Tinoco's Kitchen,NV,"Las Vegas Club Hotel, 18 E Fremont Street, Las Vegas, NV 89101",30,2,4.5
405,4zG4BIOz8pJ_mT3zsDIPew,Denny's,AZ,"825 S 48th St, Tempe, AZ 85281",12,1,4.0
406,sRhfzx8P_VAdmofWMSPD3A,Cafe Laguna,AZ,"2235 S Power Rd, Ste 120, Mesa, AZ 85209",10,1,5.0
407,9KkLGqb-D-cysttQzIl6ww,Sirio Ristorante,NV,"Aria Resort and Casino, 3745 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",160,12,3.67
408,_5k83wy9_5NpErw7Ecgt3g,American Fish,NV,"Aria Resort and Casino, 3746 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",288,4,3.5
409,OiCxoAIoBvEWxf7p1qVVmA,Sage,NV,"Aria Resort and Casino, 3732 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",646,16,4.5
410,bGj9djLAHjNR55OXsIDrAg,ARIA Cafe,NV,"ARIA Resort &Casino, 3730 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",392,51,2.9
411,32f43CI5i1oCleGZG5kQFA,Sammy's Beach Bar & Grill,NV,"McCarran International Airport, 5757 Wayne Newton Blvd, Eastside, Las Vegas, NV 89169",88,11,2.27
412,6P2DqisDHtmD4Lvs2sMP-A,The Lobby Grill,AZ,"8000 S Arizona Grand Pkwy, Phoenix, AZ 85044",27,2,2.5
413,JauLZ0TL3D3VIGtSnStzhA,First Food & Bar,NV,"The Palazzo, 3327 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",361,47,3.43
414,qqckmITTtyQkkwhrfc8HRw,Chef's Palate Restaurant,NV,"10740 S Eastern Ave, Suite 155, Anthem, Henderson, NV 89052",6,3,3.33
415,THq4W2p3emLdTJEP8f6cbQ,Elements Kitchen & Martini Bar,NV,"4950 S Rainbow Blvd, Ste 100, Spring Valley, Las Vegas, NV 89118",133,11,3.18
416,nlbZs9GkO_ZJk3qg9ZBSxw,Paradise Bakery and Cafe,AZ,"1946 S Signal Butte Rd, Ste 109, Mesa, AZ 85209",21,3,2.0
417,Q0tWheeEldwr0OKHTHB79g,Vu Bistro,AZ,"14815 E Shea Blvd, Fountain Hills, AZ 85268",46,2,3.0
418,OZZjgwmc0ijdGN-IMYBzhg,Black Pepper Grill,NV,"9510 S Eastern Ave, Southeast, Henderson, NV 89123",7,2,1.5
419,KVYSUfN89b-nih-_9HhF6g,McFadden's Restaurant & Saloon,AZ,"9425 W Coyotes Blvd, Glendale, AZ 85305",143,15,1.33
420,uBXSxanoPdT_Jc_x0_7ggg,Garfield's Restaurant,NV,"2620 Regatta Dr, Ste 117, Summerlin, Las Vegas, NV 89128",72,7,2.71
421,x6SGXzrmGPJklnbKO_SGxg,Great Dane,WI,"357 Price Pl, Madison, WI 53705",92,14,3.43
422,EBwv1DBGKsfdNZEYL70Dqw,Calistro California Bistro,AZ,"18221 N Pima Rd, Scottsdale, AZ 85255",52,13,3.38
423,tteHjtbjQfWnJgFe4jPoMA,Jacs,WI,"2611 Monroe St, Dudgeon-Monroe, Madison, WI 53711",107,9,3.89
424,ZztUsJyGDwPySepmXRG13g,Dave's Electric Brewpub,AZ,"502 S College, Tempe, AZ 85281",50,6,3.0
425,MsaOqCJY2EkaMqlDNKYKxw,Acua,AZ,"7144 E Stetson Dr, Ste 250, Scottsdale, AZ 85251",4,1,5.0
426,Vy_HoX_ZaJOMpVIE3W4Srg,Jovian Taphaus,WI,"876 Jupiter Dr, McClellan Park, Madison, WI 53718",5,1,1.0
427,WBxuIQsxGl7vNe5MXYszCA,BJ's Restaurant & Brewhouse,AZ,"6622 E. Superstition Springs Blvd., Mesa, AZ 85206",82,17,3.53
428,l-Xv5Kmg2gilJI3-DGVCqw,Pita Jungle,AZ,"7014 E. Camelback Rd., Scottsdale, AZ 85251",59,23,3.65
429,bFIOaAXd7iv6Zvnqx7D71A,Devil's Advocate Bar & Grill,AZ,"955 E University Dr, Tempe, AZ 85281",73,6,3.33
430,BY5vQCkob7bO7S-9Z8QQZA,MIX 94.1's Bite Of Las Vegas,NV,"8275 W Spring Mtn Rd, Spring Valley, Las Vegas, NV 89117",17,3,4.33
431,YCCDMLcb7UW8G-o_HsWiiA,Modern Steak,AZ,"7014 E Camelback Rd, Suite 1433, Scottsdale, AZ 85251",247,6,4.0
432,gW0k1iIF1xuuFclzI_HbBA,Bonfyre American Grille,WI,"2601 W Beltline Hwy, Madison, WI 53713",103,24,3.96
433,WkGl46RIsgyhqj5CSPejSQ,PT's,NV,"10940 S Eastern Ave, Anthem, Henderson, NV 89052",15,3,2.33
434,l5GGMobHJvzaQO2rZFwdTQ,The Compound Grill,AZ,"7000 E Mayo Blvd, Ste 21, Phoenix, AZ 85054",83,6,4.0
435,SVSNsGZat2WjTBNCmJlsHA,Ed's,AZ,"Phoenix, AZ 85004",3,1,5.0
436,m6JwiGrKrs0XCmH9ij3fmA,The Sporting House Bar & Grill,NV,"New York New York Hotel and Casino, 3790 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",95,8,2.75
437,IuAPYzf3NSyfyXYgT46YVA,FnB,AZ,"7125 E 5th Ave, Ste 31, Scottsdale, AZ 85251",295,57,4.47
438,ySOaDRUXr8ilrWAdjuKAyw,O2 Lounge,AZ,"8110 W Union Hills Ave, Ste 400, Glendale, AZ 85308",20,1,5.0
439,SXVI_RMuNWEoXDXlgtRfiw,Il Vinaio,AZ,"270 W Main St, Mesa, AZ 85201",81,9,3.11
440,s1dex3Z3QoqiK7V-zXUgAw,5th and Wine,AZ,"7051 E 5th Ave, Scottsdale, AZ 85251",371,57,4.14
441,JgyUh1fMQhFBq2GiWU9teA,Eureka! Grill,AZ,"15332 W Bell Rd, Ste 101, Surprise, AZ 85374",12,2,3.5
442,aV4g1yMKv75FZGWs4a_2Bw,Portofino Beach Bar & Grill,AZ,"6718 W Deer Valley Rd, Glendale, AZ 85310",4,1,4.0
443,bxF5KhZbBhVk3usx58FgVg,Sunset Grill of Deforest,WI,"637 W North St, De Forest, WI 53532",11,4,1.0
444,120FPCmDjdvuHrAnRmHKKQ,Logan's Madtown,WI,"322 W Johnson St, Capitol, Madison, WI 53703",10,1,3.0
445,CMtl40yu6s1vB0bOjP0C_w,Silk Road,NV,"Vdara, 2600 W Harmon Ave, Eastside, Las Vegas, NV 89109",24,1,3.0
446,9dopZKjYiKwPiw7kEQsEag,Down Under Wines & Bistro,AZ,"1422 W Warner Rd, Ste 100 A, Gilbert, AZ 85233",74,5,3.4
447,8_7FOY-N7MVhNM1F-PbAoQ,Union Restaurant & Lounge,NV,"Aria Resort & Casino, 3736 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",59,4,4.25
448,q9WaFYhlOZCrfXJQTG5t_Q,The Living Room,AZ,"2475 W Queen Creek Rd, Chandler, AZ 85248",176,11,3.73
449,HgIqOb4R8gWy6dqwYkZfEA,Sabor,NV,"594 N Stephanie St, Henderson, NV 89014",41,11,4.0
450,M6fjHpkL9IRI-nI0BattRw,The Main Ingredient Ale House And Café,AZ,"2337 N 7th St, Phoenix, AZ 85006",358,2,3.0
451,xY1sPHTA2RGVFlh5tZhs9g,Culinary Dropout,AZ,"7135 E Camelback Rd, Ste 125, Scottsdale, AZ 85251",655,143,3.79
452,CU5d1QN2A5cgcR9zmLVS0g,The Cooper's Tavern,WI,"20 W Mifflin St, Capitol, Madison, WI 53703",188,19,3.26
453,vwZ15OkVO6PemAe87k0M-Q,Mabel's On Main,AZ,"7018 E Main St, Scottsdale, AZ 85251",202,16,4.19
454,TnkxapUN4nWMz_z5h3qMYg,Pita Jungle,AZ,"1001 N 3rd Ave, Ste 3, Phoenix, AZ 85003",214,58,3.84
455,QbmcCE_cLq4WO8ZMKImaLw,Hash House A Go Go,NV,"The Quad Resort & Casino, 3535 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",1759,845,3.85
456,UHh2br86pxndWXELC6B8Cw,The Melting Pot,AZ,"19420 N 59th Ave, Glendale, AZ 85308",77,9,4.22
457,0H7ewZ656xM0bulSMowWtQ,Sagos Baja Tavern & Lounge,NV,"4790 S Fort Apache Rd, Spring Valley, Las Vegas, NV 89147",45,10,3.7
458,cKylbPFCMyvunMWU-RLptg,Slices,AZ,"2000 E Rio Salado Pkwy, Tempe, AZ 85281",27,9,3.44
459,lr9g60tGRMHkU4xYiLYdkw,Mirage Sports Grill,AZ,"725 W Apache Trl, Apache Junction, AZ 85120",3,1,4.0
460,N80E9zoWEpHhi4kH2eKAsw,Bar North,AZ,"15024 N Scottsdale Rd, Ste 140, Scottsdale, AZ 85254",30,2,4.5
461,xtuiOHwL5HmVINb9XZvc9g,Bonzai Bob's,NV,"1725 N Rainbow Blvd, Las Vegas, NV 89108",4,2,5.0
462,XzdJdCEZyopW1RjFfxcK8A,Westside Bistro,NV,"710 W Lake Mead Blvd, North Las Vegas, NV 89030",9,2,3.0
463,BdHq8McnAFZ_TinhrQrNuQ,Chili's Grill & Bar,NV,"7335 Arroyo Crossing Pkwy, Spring Valley, Las Vegas, NV 89113",70,13,3.15
464,NUl8uEz5ijDAZvkgCQrrpA,PT's,NV,"2135 E Centennial Pkwy, Las Vegas, NV 89081",28,2,2.5
465,8RYf6xuRZDTyvX59eTAydw,Wienerschnitzel,NV,"2060 E Serene Ave, Southeast, Las Vegas, NV 89123",12,1,4.0
466,CBoMK_j_QG-DdMIsqznTkQ,Beso,NV,"Crystal-City  Ctr, 3720 Las Vegas Blvd S, Spring Valley, Las Vegas, NV 89118",50,2,4.5
467,9S1tgwjtErBJywAlXuSIlw,PT's,NV,"5630 S Hualapai Way, Spring Valley, Las Vegas, NV 89148",30,4,3.0
468,cdwHgELA2puX2DNfwSt5EA,El Chorro,AZ,"5550 E Lincoln Dr, Paradise Valley, AZ 85253",166,16,3.38
469,-pJVjm0t4F6sNHo77HlQKA,The Cove Grill,AZ,"5070 S Gilbert Rd, Ste 400, Chandler, AZ 85249",35,3,3.67
470,XqmAbDasWtBd76LpJnMKqQ,Wolfgang Puck Express,NV,"5757 Wayne Newton Blvd, Southeast, Las Vegas, NV 89111",23,4,2.0
471,32X-4aALQG3Sc_o5hVrv7Q,ROQ,AZ,"Intercontinental Montelucia Resort, 4949 E Lincoln Dr, Paradise Valley, AZ 85253",10,1,3.0
472,r-a-Cn9hxdEnYTtVTB5bMQ,The Grind,AZ,"3961 E Camelback Rd, Phoenix, AZ 85018",307,27,3.67
473,sbsFamEj5wDxNAjUKrMcSw,RnR,AZ,"3737 N Scottsdale Rd, Scottsdale, AZ 85251",401,54,3.48
474,NcAI7SE1SNlrOEfFg9Wzuw,Ghost Lounge,AZ,"202 N Central Ave, Phoenix, AZ 85004",32,2,4.0
475,4YiayKmzqRao1UNb8Xh0Bw,On The Green Sports Grill,AZ,"801 S Power Rd, Mesa, AZ 85206",13,3,4.0
476,cp39VURFby4A6u9m2It8jg,Zinburger,AZ,"2502 E Camelback Rd, Ste 127, Phoenix, AZ 85016",442,43,3.49
477,WS1z1OAR0tRl4FsjdTGUFQ,The Vig Uptown,AZ,"6015 N 16th St, Phoenix, AZ 85014",321,32,3.59
478,LuYZUc1MOG0pA146SCeXgA,Bar + Bistro @ the Arts Factory,NV,"107 E Charleston Blvd, Ste 155, Downtown, Las Vegas, NV 89104",283,27,3.56
479,y6NFyThUU2wtTNa0rX7VrA,DW Bistro,NV,"6115 S Ft Apache Rd, Ste 112, Spring Valley, Las Vegas, NV 89148",579,214,4.36
480,o6K1dLoVm6g9ThxQTd15hw,E2,AZ,"240 E Orange Mall, Tempe, AZ 85281",12,1,4.0
481,yOLyhudDoL2faBOK0dAN3Q,Badger Cafe,NV,"1801 E Tropicana Ave, Ste 8, Eastside, Las Vegas, NV 89119",84,12,4.42
482,M-KswR9gmh6C5VZq32OUSw,Rhythm and Wine,AZ,"7605 E Pinnacle Peak Rd, Scottsdale, AZ 85255",59,10,4.1
483,EQQOPKL3rmPsH73IF7kvjw,Johnny Smalls,NV,"Hard Rock Hotel & Casino, 4455 Paradise Rd, Eastside, Las Vegas, NV 89199",134,39,3.64
484,ETnU0pf3aFuZfpHEHWyd4A,Rock & Rita's,NV,"Circus Circus Hotel and Casino, 2800 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",98,10,3.0
485,mY3l0hqy2aayUWRjIYpBVA,Niki's Kitchen- Fry Bread,AZ,"816 S Stapley Rd, Mesa, AZ 85204",44,7,4.57
486,mmwJ2goOb9jJi53zxEdByw,Zendejas Grill,AZ,"19420 N 59th Ave, Glendale, AZ 85308",30,2,3.0
487,SSOCVuB-KuTOv1A0TIyttQ,Nu Sanctuary Lounge,NV,"6605 S Las Vegas Blvd, Ste 145, Southeast, Las Vegas, NV 89119",68,8,3.62
488,ItMihRR-t810HgctGofF3g,Nourish,AZ,"Optima Camelview Complex, 7147 E Highland Ave, Scottsdale, AZ 85251",159,27,3.48
489,6QQ1qO4X9NBBsrq4tYb5dQ,Straight Up Gaming & Martini Lounge,NV,"4970 S Fort Apache Rd, Las Vegas, NV 89148",22,4,2.75
490,8Cg98L22BEcAD3gQq3QsPA,Gallagher's,AZ,"2050 N Alma School Rd, Chandler, AZ 85224",22,6,2.83
491,6qCDfZ0VAX9-O6X5ZFpXrQ,Orange Sky,AZ,"Talking Stick Resort, 9800 E Indian Bend Rd, Scottsdale, AZ 85256",125,4,4.0
492,MQYZVDPR8rCWuw7TFrVQDw,The Restaurant at Angel Park,NV,"Angel Park Golf Club, 100 S Rampart Blvd, Westside, Las Vegas, NV 89145",6,1,4.0
493,QCxXYA13PtkD3wec47_r8Q,Primebar,AZ,"15037 N Scottsdale Rd, Scottsdale, AZ 85254",88,7,4.0
494,0JvCE6H-JG-bm2k-snur1A,Stella's Kitchen,AZ,"Tempe Marketplace, 2000 E Rio Salado Pkwy, Tempe, AZ 85281",9,1,3.0
495,6IRoWd6N__OVMNQfvu1Ccw,Yard House,NV,"11027 W Charleston Blvd, South Summerlin, Las Vegas, NV 89135",345,58,3.88
496,cuMMU10KaD0cZ2WdK5XC1A,Old Country Buffet,AZ,"9620 Metro Pkwy W, Ste 153, Phoenix, AZ 85051",20,7,3.43
497,tw6GRnK752GAl3ylfjuRuQ,Off the Strip Just Real Food,NV,"9837 W Tropicana Ave, Spring Valley, Las Vegas, NV 89147",47,11,4.09
498,KgTb63IZHFn_rhLG-cpm_A,Renegade Tap & Kitchen,AZ,"9343 E Shea Blvd, Scottsdale, AZ 85260",106,15,3.6
499,pXpjArpg7mdmn3ujSlFBUg,PT's,NV,"1281 S Decatur Blvd, Westside, Las Vegas, NV 89102",11,2,4.5
