,business_id,name,state,address,review_count,chicken_total_reviews,chicken_average_rating
671,wQxIw6IoFCV6wg3l3dJugQ,Fat Willy's Clubhouse Pub & Grill,AZ,"650 N Hawes Rd, Mesa, AZ 85207",6,1,3.0
672,OSsueRKTxM0MEbgIRsUebA,Taps Signature Cuisine & Bar,AZ,"9780 W Northern Ave, Ste 1110, Peoria, AZ 85345",38,6,4.5
673,RzVwAdOxT9JQkeoeBMYPoQ,Sierra Gold,NV,"2400 N Buffalo Dr, Suite #125, Summerlin, Las Vegas, NV 89128",30,4,3.25
674,eO-o7FRjNEzcSEG8pakkzA,Fate Brewing Company,AZ,"7337 E Shea Blvd, Ste 105, Scottsdale, AZ 85253",154,2,5.0
675,XeFqy8LRjReBDzeX_pAUjw,Fracos & Froccs,NV,"6593 Las Vegas Blvd S, Unit B155, Southeast, Las Vegas, NV 89119",11,1,2.0
676,9XOzi2IIibwtnGOvtdDpjA,Presto Cafe,NV,"4950 S Rainbow Blvd, Ste 130, Spring Valley, Las Vegas, NV 89118",164,21,4.57
677,zj0BkAi54BGU_AK6AyvJDQ,Rusconi's American Kitchen,AZ,"10637 N Tatum Blvd, Phoenix, AZ 85028",172,20,4.7
678,oMEwxzRcfSuO1jekYNljSw,Market Street Kitchen,AZ,"20825 N Pima Rd, Scottsdale, AZ 85255",68,4,1.75
679,qbEJeRvytnBo5BGG1R5kGg,Daily Dose Midtown,AZ,"1928 E Highland Ave, Ste F-107, Phoenix, AZ 85016",129,12,3.58
680,ZP6qFq7LUh6Tr7WHPoOW6g,eat.,NV,"707 Carson Ave, Downtown, Las Vegas, NV 89101",650,156,4.06
681,l0QcbMRUqVkX2sUXS-LYhQ,"Nick's Diner II, LLC",AZ,"14010 N Litchfield Rd, Surprise, AZ 85379",39,5,4.0
682,cwAd2nytPLKmABtLXsgpIw,Culinary Dropout,NV,"Hard Rock Hotel & Casino, 4455 Paradise Rd, Eastside, Las Vegas, NV 89169",287,77,3.77
683,41j3GB7M-Lwq284Pfb9zgw,Angels Trumpet Ale House,AZ,"810 N 2nd St, Phoenix, AZ 85004",349,14,4.07
684,Q5ZD7ZAs96NAVblFDV476g,TQLA,AZ,"1840 S Val Vista Dr, Mesa, AZ 85204",105,19,3.63
685,SsL60j4ut59-v-gjmM5PKQ,The Grind,AZ,"20511 N Hayden Rd, Scottsdale, AZ 85255",56,3,2.33
686,po98_MmbuoJHKgDZTn9AkQ,Cowboy Lookout Grill,AZ,"1606 E Bell Rd, Paradise Valley, AZ 85022",14,2,2.5
687,eXaVJc5GMIjYEUjbrc13FA,The House Brasserie,AZ,"6936 E Main St, Scottsdale, AZ 85251",172,22,4.09
688,E0qnH8iICrj6C4ERcT4cJw,Firehouse Tempe,AZ,"4 E University Dr, Tempe, AZ 85281",43,3,3.67
689,setfRzkAcOPxKH5TZLTqJQ,Olive & Ivy,AZ,"3400 E Sky Harbor Blvd, Ste 3300, Phoenix, AZ 85034",38,2,3.5
690,SGGZ6l345YTww09IHxtoew,Ezekiel's Restaurant,AZ,"4825 E Warner Rd, Phoenix, AZ 85044",75,54,3.98
691,5yDWNMFglisReWoTykOTRg,Gates & Brovi,WI,"3502 Monroe St, Dudgeon-Monroe, Madison, WI 53711",66,9,3.0
692,6GnJUbiq73xm24F7SixI9g,Honeycutt Coffee,AZ,"109 W Honeycutt Rd, Maricopa, AZ 85138",20,1,5.0
693,86fq6mtHmd6VL8GROG4vSQ,Tavern Americana,AZ,"20469 N Hayden Rd, Scottsdale, AZ 85255",44,6,3.67
694,LsNAb1Q2tsb3TlkKOC_NRw,Meat And Three,NV,"10890 S Eastern Ave, Ste 108, Anthem, Henderson, NV 89052",62,34,4.35
695,ytKoF3d0XQGt5Va8ru0GMQ,Cactus Moon,AZ,"1269 N Promenade Pkwy, Ste 121, Casa Grande, AZ 85194",15,3,3.33
696,eD2np2oaT6GOoa4H2FUiaQ,Grill 55,NV,"Renaissance Las Vegas, 3400 Paradise Rd, Eastside, Las Vegas, NV 89109",16,1,3.0
697,c9wKRLG8MmJVdFIx9qtgfA,Meatball Spot,NV,"6605 Las Vegas Blvd, Ste 145, Southeast, Las Vegas, NV 89119",191,33,3.06
698,25fxw_jOqZtJwl18cCarIA,Honey Salt,NV,"1031 S Rampart Blvd, Westside, Las Vegas, NV 89145",496,167,3.95
699,I4vC08JXAFjXszUZAszh2Q,Native Grill & Wings,AZ,"7322 W Bell Rd, Glendale, AZ 85308",37,8,2.0
700,QyUUk1q6X6zmblgoFViVNA,S2pizzabar,WI,"558 State St, Capitol, Madison, WI 53703",15,1,5.0
701,HrSowDDXw71VD_d-4g7I5g,The Yard,AZ,"5632 N 7th St, Phoenix, AZ 85014",263,24,3.29
702,LHDdVzvX1q_LWfIwTU8fHg,347 Grill,AZ,"16000 Maricopa Rd, Maricopa, AZ 85138",23,2,1.0
703,cQv5KzMRFcLULmVnVZnG2g,Marie Callendars,NV,"600 E Sahara Ave, Downtown, Las Vegas, NV 89104",7,3,4.33
704,rluuxDPHiP9Z4qtNO66eTw,Daily Bistro,AZ,"5053 N 44th St, Phoenix, AZ 85018",25,2,4.5
705,5npcHq7cvdJlgQen_1n80Q,Ling and Louie's Kitchen,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",47,10,3.8
706,cuLVubarNFQ7VjpT5k7DEQ,D'Lish Cafe,AZ,"503 W Thomas Rd, Phoenix, AZ 85013",35,11,4.55
707,1cCF9wHMJIaaQmj7wqRqMg,The Nile Cafe,AZ,"7051 E McDowell Rd, Scottsdale, AZ 85257",5,2,3.5
708,mqLIvIVWmV00VWo3L5pj3Q,Cowboy Ciao,AZ,"3800 E Sky Harbor Blvd, Ste 4348, Phoenix, AZ 85034",86,5,4.2
709,VbiAfJRchFaMYdqylVJB4A,Pick Up Stix,NV,"Excalibur Castle Walk Food Court, 3850 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",11,5,1.8
710,XYJsNiECY0Z-fV6rejvprQ,She by Morton's,NV,"3720 S Las Vegas Blvd, The Strip, Las Vegas, NV 89158",81,3,3.67
711,G149aO4XXAKBsUcksvuI7g,Original ChopShop Co.,AZ,"7158 E 5th Ave, Scottsdale, AZ 85251",228,39,4.41
712,uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen & Bar,NV,"3950 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",234,29,3.38
713,cSA2pB43cv71ffdIvaEodA,Cafeteria on Thomas,AZ,"507 W Thomas Rd, Ste 4, Phoenix, AZ 85013",29,4,4.25
714,Kxp8cIMt3-vxwtCSsL9QKQ,Fat Choy,NV,"Eureka Casino, 595 E Sahara Ave, Eastside, Las Vegas, NV 89104",198,16,4.25
715,OFI8tngHQ3UWw-fCLmDv5Q,Barrel Grill & Modern Saloon,AZ,"15703 N 83rd Ave, Peoria, AZ 85382",42,10,3.0
716,83RLRT-MsvXQJrmIanqVYA,Spokes On Southern,AZ,"1470 E Southern Ave, Tempe, AZ 85282",88,1,4.0
717,4Y9-JiDz9EVR_-UkUv4dYg,Culinary Dropout,AZ,"5632 N 7th St, Phoenix, AZ 85014",135,17,3.82
718,828CmrhMEUwSzrvZAlJ_LA,Remiix,NV,"1801 E Tropicana Ave, Ste 2, Eastside, Las Vegas, NV 89119",24,2,4.0
719,5ALqZbLAonfCRZMY-X_MyQ,Mayo Clinic Hospital Cafeteria,AZ,"5777 E Mayo Blvd, Phoenix, AZ 85054",10,1,5.0
720,shvwb7FSRbG8KQvIj4FIQQ,Which Wich,AZ,"7635 W Bell Rd, Ste 102, Peoria, AZ 85382",23,1,4.0
721,s9sTtT5tlqAMgR4gYvLogA,Chili's Grill & Bar,AZ,"3045 W Agua Fria Fwy, Phoenix, AZ 85027",7,1,3.0
722,Bw1X7qcWTUHvKJyUN7h94Q,Taps Signature Cuisine & Bar,AZ,"1010 Southern Ave, Mesa, AZ 85204",8,1,3.0
723,TgIJfXqEKE-JsD0QUoaC5Q,Spoke & Wheel,AZ,"8525 N Central Ave, Phoenix, AZ 85020",86,7,4.14
724,82yh4-ZTPaBaKFFgY5kuzA,Greens and Proteins,NV,"9809 W Flamingo Rd, Spring Valley, Las Vegas, NV 89147",157,22,4.05
725,heyprN6HwLYVWINXd2z3OQ,Biscuits Café,AZ,"19420 N 59th Ave, Glendale, AZ 85308",54,1,3.0
726,nUUYvBafHYH-O4Pht6lgsw,Salad and Go,AZ,"743 N Gilbert Rd, Gilbert, AZ 85234",80,19,4.21
727,H8p9e4yYz464awT3P7b1mA,Heraea,NV,"4381 W Flamingo Rd, Las Vegas, NV 89103",25,6,3.5
728,6VsKUNttbfmkWwz3S3SX_g,Freddy's Frozen Custard and Steakburgers,AZ,"14029 W Waddell Rd, Surprise, AZ 85379",41,2,3.5
729,-O7Szp08dATVv71IuDt1bA,Times 3 Sports Grille,AZ,"6525 W Happy Valley Rd, Glendale, AZ 85310",30,2,2.5
730,aNuyJOFNrb-d71amzPpxlw,Twin Peaks,AZ,"2135 E. Camelback Rd., Phoenix, AZ 85016",62,11,3.36
731,UkZ5mAzll7d3Hw0UfeAJKQ,Pizza Ranch,WI,"660 S Grand Ave, Sun Prairie, WI 53590",18,11,2.55
732,RSTKhE2C2RaWTsEJ3ULvKw,Wild Side Grill,AZ,"7215 S Power Rd, Ste 107, Queen Creek, AZ 85142",39,4,3.75
733,leEhsPA6NKRZ0CAKdmJwWQ,Vic's,NV,"2450 Hampton Rd, Anthem, Henderson, NV 89052",46,6,3.83
734,MthnswWexrUtCzH3vS5YnQ,Hi Fi Kitchen & Cocktails,AZ,"4420 N Saddlebag Trl, Scottsdale, AZ 85251",105,2,3.5
735,uCZe5GLqTeadjTLlvWNF4w,Fountains Brunch,NV,"Bellagio Las Vegas, 3600 Las Vegas Blvd, The Strip, Las Vegas, NV 89109",3,1,3.0
736,FMlrPWRNuvPx_Af5VameQg,Centurian Club By American Express,NV,"6075 Spencer St, Southeast, Las Vegas, NV 89119",15,1,5.0
737,SGrwpoGhLrHrBLWDwOL6eg,Moonshine Whiskey Bar & Grill,AZ,"410 S Mill Ave, Tempe, AZ 85281",39,1,5.0
738,_3R0ELm45KHRb52rAilyOw,Pecan Grove Restaurant and Pie Co.,AZ,"4960 S Alma School Rd, Chandler, AZ 85248",51,7,2.0
739,lsF6bbPFM7USmiSIyOaCXA,Barrelhouse American Kitchen & Cocktails,AZ,"2050 N Alma School Rd, Ste 8, Chandler, AZ 85224",148,9,3.78
740,WjtJAtp19nA61b8LT9uLrA,Bink's Midtown,AZ,"2320 E Osborn Rd, Phoenix, AZ 85016",136,16,3.62
741,jiWAo2z_seY5pQwhzrJiYA,EVO,AZ,"4175 N Goldwater Blvd, Scottsdale, AZ 85251",175,12,4.42
742,itFwrNtjrQL5NPMYTeD44g,Park on Fremont,NV,"506 Fremont St, Downtown, Las Vegas, NV 89101",285,68,3.72
743,JQVAU-HWBnrBGpGB6OvFfg,Mesquite Grille,AZ,"10690 E Sheena Dr, Scottsdale, AZ 85255",17,3,3.33
744,ZHPRAv3k2q662Q8Qj6zByg,Chick-Fil-A,AZ,"5035 E Ray Rd, Phoenix, AZ 85044",14,5,4.4
745,RejTcczJRLYTnbmKihNpyA,The Western,AZ,"6830 E 5th Ave, Scottsdale, AZ 85251",37,5,3.8
746,sWvfFtgSQCALAE_yPYVaTA,Little Cleo's Seafood Legend,AZ,"5632 N 7th St, Ste 120, Phoenix, AZ 85014",82,3,5.0
747,tkEqWNNhKHXEHJbUJ6HZfg,Flora House Cafe,AZ,"6922 N 95th Ave, Ste 200, Glendale, AZ 85305",14,2,4.5
748,QWoHG5ttj3cLuSVJ6LnkPg,Frankie & Benny's,EDH,"South Gyle, South Gyle, Edinburgh",3,1,2.0
749,4dB7kQ7qtTkW2v7DX38r_w,Dierks Bentley's Whiskey Row,AZ,"4420 N Saddlebag Trl, Ste 105, Scottsdale, AZ 85251",105,15,4.0
750,SfVsLCVap7VlF3GLUI8PlQ,RBG Bar & Grill,AZ,"427 N 44th St, Phoenix, AZ 85008",3,1,5.0
751,3OB5gQqibKGTzx9R1w7wKQ,SkinnyFATS,NV,"6261 Dean Martin Dr, Las Vegas, NV 89118",394,82,4.24
752,OlKX_FAE38BjfKsyjLQF5A,Burger Brothers,NV,"9111 Las Vegas Blvd S, Southeast, Las Vegas, NV 89123",34,5,4.4
753,BaO1s7SEdRuO4pgtOnrRtA,Potato Corner,NV,"4300 Meadow Ln, Westside, Las Vegas, NV 89107",10,3,4.33
754,h7R_IMg3nss8I5nV7sbmfg,Nacho Daddy,NV,"113 N 4th St, Downtown, Las Vegas, NV 89101",85,14,3.86
755,eopVWkFQ_AB53m_17bCl-Q,Renegade by MOD,AZ,"9343 E Shea Blvd, Scottsdale, AZ 85260",51,3,2.0
756,jXwMec7aDs_hXKhSUvBHfw,Greek Grill & Fry Co.,AZ,"4929 W Ray Rd, Chandler, AZ 85226",20,6,3.67
757,grjeZhCQt_C72ZTPQtD4gA,Ogden's Hops and Harvest,NV,"450 S Rampart Blvd, Ste 120, Westside, Las Vegas, NV 89145",71,15,3.67
758,XQ3JL3uvqeMeDIl2qJ_Igg,Basil Thai Fusion,NV,"4341 N Rancho Dr, Northwest, Las Vegas, NV 89130",16,8,3.62
759,eEU1XtdASLqdAGKg0QDNdg,Original ChopShop Co.,AZ,"222 E University Dr, Tempe, AZ 85281",87,15,4.2
760,pVnUE5EeIaIbjXzaH7sLyw,The Attic,AZ,"4247 E Indian School Rd, Phoenix, AZ 85018",86,3,4.67
761,jS3cHd1E5TuUZbQWpBZqVg,McFadden's Restaurant and Saloon,NV,"6593 Las Vegas Blvd S, Ste 222, Southeast, Las Vegas, NV 89119",118,10,1.4
762,xOy3lZcDvGp40BI5x-PR9w,The Sparklings,NV,"8310 S Rainbow Blvd, Ste 100, Southwest, Las Vegas, NV 89139",178,17,4.41
763,dHDJmPf0SIkL3ZJ8mpHffQ,Carnivore Peri Peri Grill,AZ,"N 98th Ave, Peoria, AZ 85345",7,1,1.0
764,KgbCo7ZDFc5bY7w09PReGQ,Cafe At Desert Ridge,AZ,"20910 N Tatum Blvd, Ste 100, Phoenix, AZ 85050",32,10,3.9
765,1Zj3JOukVxyU2kq4Vhju9A,Rx Boiler Room,NV,"3930 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",139,41,3.83
766,6R64RobXc6wzbKHmZtGo_A,Coach's Corner Grill,AZ,"333 E Jefferson, Phoenix, AZ 85004",38,8,4.5
767,JVvoR67gHw45G3hioQZp1g,Helen's Kitchen,AZ,"19171 N John Wayne Pkwy, Maricopa, AZ 85139",22,5,3.6
768,XiCnbGY6R92Ji7r38jceZA,Chick-Fil-A,AZ,"1601 E Camelback Rd, Phoenix, AZ 85016",35,17,3.53
769,YYm1mnmE36Ne7d5sT9huZQ,Short Leash Hot Dogs,AZ,"110 E Roosevelt St, Phoenix, AZ 85004",150,8,4.12
770,IOwuFFUwRljuOxatDCGm6w,The House of Brews,AZ,"825 S Cooper Rd, Gilbert, AZ 85233",45,3,3.67
771,vbIgxwyyTq03158xRvnfuQ,American TapHouse,AZ,"1026 S Gilbert Rd, Gilbert, AZ 85296",45,4,3.75
772,eqbpaxfx2DHhG-cj9L8tVg,Perfect Pear Bistro,AZ,"1241 E Chandler Blvd, Phoenix, AZ 85048",58,6,3.67
773,bn2HqLj_XpPG9UE3mAo5cg,Divine Eatery,NV,"7181 N Hualapai Way, Ste 115, Centennial, Las Vegas, NV 89166",60,2,4.0
774,M1RU0hAip_mmgNr_o4R5Lw,Whiskey Rose,AZ,"9375 W Westgate Blvd, Glendale, AZ 85305",17,2,5.0
775,4SEaQmnUIpqZXPyCmHZc1A,Nook,AZ,"3623 E Indian School Rd, Phoenix, AZ 85018",125,24,4.17
776,TSg3URWOZ_I8vZGajxQ_6g,The Gladly,AZ,"2201 E Camelback Rd, Phoenix, AZ 85016",142,24,4.33
777,M80LgyAZ-yXYDkCB74hyUw,Ihop,AZ,"917 N Dobson Rd, Mesa, AZ 85201",7,1,3.0
778,RsHTIOVFfmrnnhp-Z9YP8Q,Heritage Tavern,WI,"131 E Mifflin St, Capitol, Madison, WI 53703",76,4,4.75
779,MkQz_wPoaELPVy6Hwwf7Ug,Cafe Zupas,AZ,"2510 W Happy Valley Rd, Phoenix, AZ 85085",36,9,2.11
780,umm-6FnNkuO3BbVk3hmPBg,Millside,NV,"5710 Losee Rd, North Las Vegas, NV 89081",18,3,2.0
781,yC6OzkWd3bzHfcMZm7WpWQ,The Vig Fillmore,AZ,"606 N 4th Ave, Phoenix, AZ 85003",113,3,4.33
782,vyuwiNGXzXA3dmZFEy_4tw,Filiberto's Sports Grill,AZ,"4370 S Miller Rd, Buckeye, AZ 85326",7,1,4.0
783,FN8DhpdO4UBnynOzswVCCA,Public House On Sixth,AZ,"640 S Mill Ave, Ste 140, Tempe, AZ 85282",25,3,5.0
784,kOYt_t9nmcAcXP4k9U0efQ,Rock & Vine Bar and Grill,AZ,"8900 E Pinnacle Peak Rd, Ste B1, Scottsdale, AZ 85255",17,3,5.0
785,zbjPg_vvxCWkFjeEvVpmnA,ZiKiZ,NV,"1500 N Green Valley Pkwy, Ste 230, Henderson, NV 89074",48,13,4.15
786,ED5oeL6iFodGNcfHtobQGA,Tempo Urban Bistro and Coffee Bar,AZ,"21067 W Main St, Buckeye, AZ 85396",31,3,4.33
787,tbt8TduAgw21YAr8uw_AYQ,Twenty Highland Tavern,AZ,"4701 N 20th St, Phoenix, AZ 85016",33,5,3.8
788,PY1Wd9Vj7caMGt4u-t1t2w,Karla's Sports Lounge & Restaurant,AZ,"2448 Grand Ave, Phoenix, AZ 85009",3,1,4.0
789,VapdXuC8X-Q3T_wgA6yCAg,Pizza People Pub,AZ,"1326 N Central Ave, Phoenix, AZ 85004",113,6,3.5
790,_BrLcaVzE6GqBilwmdQOfg,Elixir,NV,"2920 Green Valley Pkwy, Henderson, NV 89014",52,8,3.88
791,AYF-t7Yge-3mn2StQiEXvg,WILD,NV,"150 N Las Vegas Blvd, Ste 120, Downtown, Las Vegas, NV 89101",81,12,3.92
792,pJYBHoAJyE_nXhYDqaP8RQ,The Haymaker Restaurant Co,AZ,"24762 N Lake Pleasant Pkwy, Ste 101, Peoria, AZ 85383",72,12,3.92
793,FQdQqgLGIvXb14HHKhureA,Meatball Spot,NV,"Planet Hollywood - Miracle Mile Shops, 3663 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",14,2,3.0
794,uS8SPE2PTZSZdy13QFrpCg,Derby Public House,AZ,"4420 N Saddlebag Trl, Scottsdale, AZ 85251",46,2,4.5
795,IUnRnZHmA56Tgr2acpHRow,Four Peaks Brewing Company,AZ,"Sky Harbor International Airport, Terminal 4 3400 E Sky Harbor Blvd, Phoenix, AZ 85034",59,8,4.12
796,EQgMEDJ3Tkln-8UBlOuKwg,Moga Crepes,AZ,"4550 E Cactus Rd, Phoenix, AZ 85032",6,1,5.0
797,24sfMJfk7VawkvYONirHaA,Slate Bistro & Bar,AZ,"4415 E Village Pkwy, Gilbert, AZ 85298",8,2,4.5
798,dmXfK7G0h8zknsR2dfr1bw,Raising Cane's,AZ,"1945 S Stapley Dr, Mesa, AZ 85204",47,34,3.35
799,X7Z4IfguKLoBGHtfsCT59w,Austin's Restaurant & Bar,AZ,"530 N Estrella Pkwy, Goodyear, AZ 85338",31,3,4.33
800,AKQvTmpNDluGzt9pLYmxAw,Champion Field,AZ,"8763 E Bell Rd, Scottsdale, AZ 85260",17,1,5.0
801,6OJV--BjqPpJjnTueniqVw,Rock'N'oodles,NV,"1108 S 3rd St, Downtown, Las Vegas, NV 89104",52,18,4.17
802,z7wUzllCnzHVuNzMQw43Hw,Pita Jungle,AZ,"14858 N Frank Lloyd Wright Blvd, Scottsdale, AZ 85260",56,8,4.0
803,e2oXHln1dux2ACR0QQGoeQ,Ingo's Tasty Food,AZ,"4502 N 40th St, Phoenix, AZ 85018",103,12,4.75
804,4MB98W98rKBU0X26pTbw0w,Bootleggers,AZ,"7217 E 1st St, Scottsdale, AZ 85251",87,5,3.8
805,3Aj7Lv5kKfFWVvfmtDbuhA,Scottsdale Station,AZ,"8220 N Hayden Rd, Scottsdale, AZ 85258",48,5,3.4
806,guLkdetJ603Bw_A6tuecIg,The Henry,AZ,"4455 E Camelback Rd, Phoenix, AZ 85018",189,29,3.93
807,NqA43LG4PCPEDQT672zMNA,Pita Jungle,AZ,"1652 S. Val Vista Dr., Suite 128, Mesa, AZ 85204",49,7,4.0
808,RoNqL3P67m2XnrObqilZgQ,Second Story Liquor Bar,AZ,"4166 N Scottsdale Rd, Scottsdale, AZ 85251",58,6,4.83
809,vxSgQVoU3jJ4jVf-U1n0pw,Stadium Sports Grill,AZ,"Tempe Marketplace, 2000 E Rio Salado Pkwy, Tempe, AZ 85281",19,5,3.0
810,cJ9UUuMoDCjJpWWpDi64hQ,Bink's Scottsdale,AZ,"6107 N Scottsdale Rd, Scottsdale, AZ 85250",40,5,3.8
811,FCnN5HnV63OPnxl9ga-YKg,TapHouse Kitchen,AZ,"6137 N Scottsdale Rd, Ste 108, Scottsdale, AZ 85250",52,8,3.25
812,p9rysWzbd9eMDmxRH9y0fA,Chestnut Fine Foods & Provisions,AZ,"4350 E Camelback Rd, Phoenix, AZ 85018",82,9,3.11
813,lfmvmL6iHq9-IDABLeNsuw,Rose. Rabbit. Lie.,NV,"3708 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",253,7,4.57
814,wNGb_2d7xNME1gEvzluCnA,West End Bar & Grill,AZ,"14051 W Grand Ave, Surprise, AZ 85374",16,3,2.67
815,prL6S0P__VGn3iXc-TSlpA,Fleming's Prime Steakhouse & Wine Bar,NV,"6515 South Las Vegas Blvd., Southeast, Las Vegas, NV 89119",78,1,2.0
816,0QUjIl8sGZsA0L1JCqVAgA,Pink Pony,AZ,"3831 N Scottsdale Rd, Scottsdale, AZ 85251",58,4,3.5
817,gpdBiTU4FWxBz4sAb9UW3g,Grassroots Kitchen & Tap,AZ,"2119 E Camelback Rd, Ste A21, Phoenix, AZ 85016",68,7,4.0
818,aTqFeIRwtjCBSMJ8uzAoIA,Bluelemon,AZ,"4341 E Baseline Rd, Gilbert, AZ 85234",64,9,4.0
819,C70R_7VBmd4WHCZp1B9i1A,OSS Madison,WI,"910 Regent St, South Campus, Madison, WI 53715",23,1,4.0
820,3W3e6nbSxePT4ctJGkljZQ,Twin Peaks,NV,"9510 S. Eastern Ave., Ste. 100, Southeast, Henderson, NV 89123",89,16,3.12
821,PbfrZVqGWDVWklKKxmVkzw,Yard House,NV,"3545 Las Vegas Blvd., South L-17, The Strip, Las Vegas, NV 89109",124,22,4.27
822,ONHAq_VRqJrzLSjnmYeDUg,E & N Family Table Restaurant,NV,"4460 S Durango Dr, Ste H, Spring Valley, Las Vegas, NV 89147",16,4,4.75
823,4ntvolhaYeSCbHY1dhA53A,Brooklyn Bowl,NV,"3545 Las Vegas Blvd S, Ste 22, The Strip, Las Vegas, NV 89109",151,50,4.12
824,oly8HWl0MtuioFWKPINIFg,Cheddar's,AZ,"2530 W Chandler Blvd, Chandler, AZ 85224",80,36,3.72
825,jgkT9RA3OCBqgniWCkwLrA,Krayvings,NV,"11770 W Charleston Blvd, Ste 150, Summerlin, Las Vegas, NV 89135",62,16,4.25
826,VbyyRLpKpdo3uerbqRT5XA,Tarbell's The Tavern,AZ,"3209 E Camelback Rd, Phoenix, AZ 85018",13,1,5.0
827,kT_7_6nj39hV7o98c8WLbA,Modern Grove,AZ,"15530 N Tatum Blvd, Phoenix, AZ 85032",107,18,2.11
828,z49aOi7flFdXBXbC58QJvg,The Local,AZ,"1011 N 3rd St, Phoenix, AZ 85004",47,2,3.0
829,WZNU4bQJJHr3p4SjnjVrkg,Topgolf,AZ,"9500 E Indian Bend Rd, Scottsdale, AZ 85256",46,2,3.0
830,huSYFgKj79uaZSerXcltZQ,Cheddar's,AZ,"2530 W Chandler Blvd, Chandler, AZ 85224",8,5,4.0
831,fwYujhi514Ie5GsdIZsa2g,Flower Child,AZ,"5013 N 44th St, Suite B2025B, Phoenix, AZ 85018",70,14,4.36
832,EK0Jlhk11QsDDK5od4_lLQ,Sunny World,AZ,"4906 E Main St, Mesa, AZ 85205",4,2,2.0
833,uQni9zWYFcz7LUn2_hIdDQ,Original ChopShop Co.,AZ,"35 W Boston St, Chandler, AZ 85225",36,6,3.67
834,YW3fl_QVnF6kJ5HkH0k0BQ,Chickenow,NV,"3700-3734 Koval Ln, Eastside, Las Vegas, NV 89169",3,2,4.5
835,tv3qQk43GgNRxhu5LK2HXw,The Cracked Egg,NV,"9921 W Charleston Blvd, Westside, Las Vegas, NV 89117",26,2,3.5
836,lsEhz6Lz1-UBGbwHACDJtw,OHSO Eatery + Distillery,AZ,"15681 N Hayden Rd, Ste 112, Scottsdale, AZ 85260",49,1,5.0
837,Kkx7XMwkd8GdhWln1vEYkQ,Urban Vine,AZ,"2201 N 7th St, Phoenix, AZ 85006",18,5,4.2
838,AcLAMiHakgu-DR3YTL0kcQ,17 South Booze & Bites,NV,"7200 S Las Vegas Blvd, Southeast, Las Vegas, NV 89119",6,2,3.5
839,e0HQNVQcfsTavbOsIlCd6w,The Wiener's Circle Las Vegas,NV,"11011 W Charleston Blvd, South Summerlin, Las Vegas, NV 89135",11,3,5.0
840,sih8j621A66QoiUFues5qQ,Carson Kitchen,NV,"124 S 6th St, Ste 100, Downtown, Las Vegas, NV 89101",75,14,4.5
841,q1QRFM3Rh8K9jPMWNus6hA,The Revival,AZ,"603 W University Dr, Tempe, AZ 85281",15,2,4.5
842,HzQ2B6p8OuHOtYnXPqvd8w,The Vig McCormick Ranch,AZ,"7345 N Via Paseo Del Sur, Scottsdale, AZ 85258",26,1,5.0
843,LsKF7GFQ0j5U1jLMwq0_hQ,Oven and Vine,AZ,"14 W Vernon Ave, Phoenix, AZ 85003",11,1,5.0
844,fmfiSDAJtjxbnRBBtYhnNw,MACS,WI,"2804 Prairie Lakes Dr, Ste 106, Sun Prairie, WI 53590",7,3,4.33
845,ZpB2O-WAbbRHdP0V8GrwXA,LYFE Kitchen,NV,"140 S Green Valley Pkwy, Ste 142, Henderson, NV 89012",34,8,2.88
846,OEUIE8VBa1BbBfr5EPcTOA,Presto Cafe,NV,"19 S Stephanie, Ste140, Henderson, NV 89012",27,1,4.0
